"c_muestra_wineseq","avg_PER","min_PER","max_PER","sd","var","total","mediaan"
"BMK03N",0.00162074554294976,2.68305116578573e-05,0.141799254111776,0.00713308008414779,5.08808314868658e-05,617,0.000134152558289287
"BMK03O",0.00149253731343284,2.01995717690785e-05,0.120955035753242,0.006340030917976,4.01959920408916e-05,670,0.000121197430614471
"BMK03P",0.00163398692810457,3.0683317480286e-05,0.116259089932803,0.00628625581500797,3.95170121717215e-05,612,0.000184099904881716
"BMK03Q",0.00143061516452074,2.14399039492303e-05,0.156146820462244,0.00719300777095287,5.17393607929884e-05,699,0.000128639423695382
"BMK03R",0.0014792899408284,1.59060904420303e-05,0.172183429034977,0.00807731170962612,6.52429644544633e-05,676,9.54365426521815e-05
"BMK03S",0.00125156445556946,1.48663515000149e-05,0.143579222787144,0.00634459591668485,4.02538973460141e-05,799,8.91981090000892e-05
"BMK03T",0.00124843945068664,1.05253186540222e-05,0.115873233062131,0.00576687739219978,3.3256874856665e-05,801,9.47278678862003e-05
"BMK03U",0.00149916191904048,1.8e-05,0.113714,0.00634311279062921,4.02350798746439e-05,667,0.000141
"BMK03V",0.00159744249201278,2.7e-05,0.166755,0.00802723762203954,6.44365438406871e-05,626,0.000146
"BMK03W",0.00171822852233677,2.5e-05,0.15127,0.00809955861428945,6.56028497463105e-05,582,0.000135
"BMK03X",0.00153357975460123,2.5e-05,0.12403,0.00681255657554576,4.64109270950118e-05,652,0.000125
"E02004",0.00223721700223714,9.3e-05,0.070135,0.00677032582558942,4.58373117846431e-05,447,0.000372
"E08001",0.00130508224543081,2.6e-05,0.174406,0.00719670958671949,5.17926288755802e-05,766,0.000129
"E08002",0.0011694,1.8e-05,0.15392,0.00627767405605759,3.94091915540985e-05,855,0.000109
"E08003",0.00131341918528252,2.4e-05,0.139463,0.00618633093488334,3.82706904358946e-05,761,0.000145
"E08004",0.00156732915360502,3.1e-05,0.115171,0.00622057687145033,3.86955766136228e-05,638,0.000156
"E08005",0.00133506141522029,1.8e-05,0.190845,0.0079960934160803,6.39375099186828e-05,749,0.000109
"E08006",0.00139862377622378,2.2e-05,0.204169,0.00851565279507829,7.25163425263247e-05,715,0.000108
"E08007",0.00161276935483871,3.2e-05,0.116018,0.00631867079819209,3.99256006559254e-05,620,0.000162
"E08008",0.00134219865771812,2.1e-05,0.164866,0.00697009589713948,4.85822368153207e-05,745,0.000127
"E08009",0.00116678529754959,1.1e-05,0.130297,0.006934544880296,4.80879126968395e-05,857,6.9e-05
"E0800A",0.001669449081803,4.06884485494568e-05,0.205069780689262,0.00924733151567206,8.55131401607417e-05,599,0.000162753794197827
"E0800B",0.00189753320683112,7.52275633792221e-05,0.181072745053788,0.00914536678835901,8.363773369362e-05,527,0.000225682690137666
"E11000",0.00164204269293924,2e-05,0.226669,0.0100621632592306,0.000101247129455411,609,0.000118
"E11001",0.00135311096075778,2.4e-05,0.123393,0.00585827870227465,3.43194293535247e-05,739,0.000146
"E11002",0.0014429696969697,2.2e-05,0.173339,0.00748215627616716,5.59826625409877e-05,693,0.000133
"E11003",0.00125161576971214,1.5e-05,0.166537,0.00675403341472484,4.56169673672197e-05,799,8.9e-05
"E11004",0.00125786666666667,1.4e-05,0.20256,0.00784501686883948,6.15442896723759e-05,795,8.6e-05
"E14000",0.00176681272084806,7.4e-05,0.133744,0.00681819259523735,4.64877502657495e-05,566,0.000297
"E14001",0.0011312036199095,9e-06,0.149462,0.00607064165817399,3.68526901419575e-05,884,7.4e-05
"E14002",0.00130882853403141,1.8e-05,0.100623,0.00529045721855002,2.7988937581308e-05,764,0.000127
"E14003",0.0011547817551963,1.8e-05,0.095347,0.00466823104491737,2.17923810887303e-05,866,0.000125
"E14004",0.00123603708281829,1.4e-05,0.18406,0.00726347858038641,5.27581210877321e-05,809,1e-04
"E18000",0.00127231933842239,1e-05,0.095253,0.004959228417853,2.45939465004407e-05,786,0.000108
"E18001",0.00210516210526316,6.7e-05,0.133935,0.00803160063476558,6.45066087563668e-05,475,0.000269
"P01000",0.00173003979238754,9.5e-05,0.028805,0.00375618269620732,1.41089084472873e-05,578,0.00038
"P01001",0.001456972303207,4.6e-05,0.043333,0.00367477293970061,1.35039561583559e-05,686,0.000232
"P01002",0.0013965251396648,3.3e-05,0.035373,0.00360299970062777,1.29816068427238e-05,716,0.0002155
"P01003",0.00172658203799655,8.5e-05,0.040995,0.0039799010509281,1.58396123751786e-05,579,0.000341
"P01005",0.00133146870838881,2.7e-05,0.069458,0.00407918971055357,1.66397886946861e-05,751,0.000192
"P01006",0.00167246989966555,7.7e-05,0.041848,0.00389898915709779,1.52021164471661e-05,598,0.000306
"P01007",0.00155981903276131,6.8e-05,0.032929,0.00369373997524186,1.36437150046997e-05,641,0.000273
"P01008",0.00140652039381153,4.7e-05,0.037424,0.00355915563800875,1.26675888555695e-05,711,0.000189
"P01009",0.00147909911242604,4.7e-05,0.042361,0.00405667339876361,1.64565990642363e-05,676,0.00019
"P0100A",0.00139289554317549,5.6e-05,0.037761,0.00343307763191142,1.17860220267305e-05,718,0.000222
"P0100B",0.00140851830985915,5.6e-05,0.028399,0.00335520551653657,1.12574040581974e-05,710,0.000223
"P0100C",0.00155778816199377,4.7e-05,0.04658,0.00410310935047436,1.68355063419502e-05,642,0.000233
"P0100G",0.00157487716535433,6.1e-05,0.046571,0.003959247610075,1.56756416378846e-05,635,0.000303
"P0100I",0.00167793959731544,7.5e-05,0.04353,0.00407579760587747,1.66121261240765e-05,596,0.0003375
"P0100J",0.00176998938053097,9e-05,0.044069,0.0041843300182962,1.75086177020147e-05,565,0.00036
"P0100K",0.00147482890855457,3.4e-05,0.038878,0.00373321151541646,1.39368682188381e-05,678,0.000241
"P0100L",0.00170650341296928,6.2e-05,0.03731,0.00410551761199261,1.68552748623815e-05,586,0.000309
"P0100M",0.00150821568627451,3.8e-05,0.034336,0.00378832094433354,1.43513755772762e-05,663,0.000269
"P0100N",0.00175740773286467,7.1e-05,0.09167,0.00533285379718904,2.84393296221936e-05,569,0.000354
"P0100P",0.00156725078369906,7.5e-05,0.037726,0.0036408169343662,1.32555479495677e-05,638,0.000375
"P0100R",0.00159230891719745,7.9e-05,0.031672,0.00367000284562207,1.34689208868741e-05,628,0.000314
"P0100S",0.00140201402524544,4.1e-05,0.033977,0.00357534906755398,1.27831209548591e-05,713,0.000247
"P0100V",0.00144892898550725,6.2e-05,0.032938,0.0035178323080193,1.23751441473444e-05,690,0.000248
"P0100W",0.00158466085578447,8.6e-05,0.030687,0.00361681179375776,1.30813275514652e-05,631,0.000343
"P0100X",0.00156973469387755,7.8e-05,0.02793,0.00356788636190276,1.27298130914517e-05,637,0.000314
"P0100Y",0.00140451825842697,5.6e-05,0.028672,0.00344495301762133,1.18677012936183e-05,712,0.000278
"P01010",0.0017005731292517,7.7e-05,0.033248,0.00363182614553232,1.31901611513722e-05,588,0.000387
"P01011",0.00147434365781711,5.3e-05,0.02741,0.00328318828383799,1.0779325307131e-05,678,0.000265
"P01012",0.00182280656934307,9.9e-05,0.042403,0.0039026422398756,1.52306164524613e-05,548,0.000397
"P01013",0.00163637806873977,6.3e-05,0.0233,0.00361246237161551,1.30498843863379e-05,611,0.000379
"P01014",0.00135656037991859,3.6e-05,0.035353,0.00343521027447247,1.18006696298412e-05,737,0.000252
"P01015",0.00146622580645161,4.7e-05,0.040727,0.00387828717988633,1.50411114496707e-05,682,0.000284
"P01016",0.0016051974317817,7.5e-05,0.032635,0.00368454194859088,1.35758493709259e-05,623,0.000373
"P01017",0.00173838782608696,9.7e-05,0.03585,0.00370618773687552,1.37358275409665e-05,575,0.000487
"P01018",0.0015497519379845,6.8e-05,0.044702,0.00387146136489317,1.49882130998605e-05,645,0.000342
"P01019",0.00143247851002865,5e-05,0.0401,0.00345392494100593,1.19295974981028e-05,698,0.000301
"P0101A",0.00167512227805695,7.6e-05,0.078526,0.00515535781279788,2.65777141779762e-05,597,0.000378
"P0101B",0.00155014573643411,8e-05,0.033301,0.00350996278985708,1.23198387861813e-05,645,0.000321
"P0101C",0.00168908445945946,9.3e-05,0.028873,0.00360223770409174,1.29761164767801e-05,592,0.000374
"P0101D",0.00167489949748744,8.8e-05,0.026738,0.00356693612202505,1.27230332986071e-05,597,0.000353
"P0101I",0.0014968622754491,5.4e-05,0.025819,0.00336899770335798,1.13501455252313e-05,668,0.00027
"P0101K",0.00158212816455696,7.2e-05,0.027079,0.00349931225858344,1.22451862830724e-05,632,0.000287
"P0101M",0.00157227830188679,6.7e-05,0.03181,0.00354359239354077,1.255704705156e-05,636,0.000336
"P0101T",0.00187592120075047,9.4e-05,0.05182,0.00442766118582776,1.96041835764857e-05,533,0.000376
"P0101V",0.00156486384976526,4.6e-05,0.050252,0.00408771024061327,1.67093750112146e-05,639,0.000231
"P0101X",0.00190811259541985,9.3e-05,0.038262,0.00429708224329645,1.84649158056537e-05,524,0.000371
"P0101Y",0.00194554280155642,9.1e-05,0.04572,0.00466594805318347,2.17710712350066e-05,514,0.000365
"P0101Z",0.00169199830795262,5.8e-05,0.045964,0.00422684055647094,1.78661810898276e-05,591,0.000289
"P01020",0.00150125225225225,6.7e-05,0.038265,0.00345275686943506,1.1921529999431e-05,666,0.000336
"P01021",0.00159738658146965,9.1e-05,0.035604,0.00355119006091136,1.26109508487157e-05,626,0.000362
"P01022",0.00149689071856287,5.9e-05,0.042645,0.00361938429310885,1.30999426612031e-05,668,0.000297
"P01023",0.00141243644067797,4.9e-05,0.041644,0.0034737207302336,1.20667357116546e-05,708,0.000293
"P01024",0.00164456414473684,6.3e-05,0.03782,0.0039425102343688,1.55433869481027e-05,608,0.000253
"P01026",0.00190470285714286,9.3e-05,0.029966,0.00392231265313491,1.53845365489422e-05,525,0.000371
"P01027",0.00281675492957746,9.1e-05,0.173233,0.0118093699480419,0.000139461218569714,355,0.000274
"P0102D",0.00153841076923077,5.4e-05,0.033542,0.00353056496160485,1.24648889481118e-05,650,0.00027
"P0102F",0.00176986548672566,9.3e-05,0.034985,0.00374066096526422,1.39925444570514e-05,565,0.000373
"P0102G",0.0018017027027027,8.6e-05,0.034154,0.00378363513678022,1.43158948482778e-05,555,0.000429
"P0102H",0.00132630901856764,3.1e-05,0.034995,0.00349467341842683,1.22127423014591e-05,754,0.000186
"P0102I",0.00151263842662632,5e-05,0.032493,0.00376883891584823,1.42041467736121e-05,661,0.000251
"P0102J",0.0016722491638796,7.5e-05,0.035114,0.00392249867760804,1.53859958758368e-05,598,0.000299
"P0102K",0.00180505054151625,9.2e-05,0.035437,0.0040095075350661,1.60761506737518e-05,554,0.000369
"P0102L",0.00151519090909091,5.2e-05,0.037621,0.00393320623611579,1.54701112958201e-05,660,0.000258
"P0102M",0.00156989324960754,5.5e-05,0.035753,0.00371836449658543,1.3826234529467e-05,637,0.000274
"P0102O",0.001488,6.2e-05,0.038245,0.00363221262270158,1.31929685365127e-05,672,0.000309
"P0102P",0.00154767027863777,6.8e-05,0.032016,0.00357822949870167,1.28037263453788e-05,646,0.000272
"P0102Q",0.00137540027510316,3.9e-05,0.032168,0.0034081911868329,1.16157671660054e-05,727,0.000233
"P0102R",0.0014346843615495,4.5e-05,0.029627,0.00345768025738329,1.19555527622982e-05,697,0.000267
"P0102S",0.00143268194842407,5.5e-05,0.033483,0.00342853195938816,1.1754831396546e-05,698,0.000274
"P0102T",0.00144935652173913,5e-05,0.051133,0.00384152254760248,1.47572954837382e-05,690,0.000248
"P0102V",0.00151498181818182,5.7e-05,0.053981,0.00402265726687851,1.61817714867705e-05,660,0.000287
"P0102W",0.00149467862481315,5.8e-05,0.052062,0.00390000420119233,1.52100327693178e-05,669,0.000291
"P0102Z",0.00149021609538003,6.2e-05,0.039473,0.00350108325020627,1.22575839248749e-05,671,0.000311
"P01030",0.0015288623853211,6.7e-05,0.040008,0.00359665802926853,1.29359489795018e-05,654,0.000336
"P01031",0.00162587804878049,8.9e-05,0.028158,0.00355831318504832,1.26615927228887e-05,615,0.000355
"P01033",0.0014879806547619,6.4e-05,0.033069,0.00352760204598764,1.24439761948562e-05,672,0.000258
"P01034",0.00157711041009464,7.4e-05,0.030995,0.00358785466803102,1.2872701118912e-05,634,0.000371
"P01035",0.0014948086696562,5.7e-05,0.033286,0.00362899994750986,1.31696406190266e-05,669,0.000285
"P01036",0.00153353374233129,6.7e-05,0.037217,0.00360898001092966,1.30247367192898e-05,652,0.000266
"P01037",0.00172721934369603,8.1e-05,0.039473,0.0039708545094035,1.57676855348501e-05,579,0.000324
"P01038",0.00173919130434783,8.9e-05,0.035571,0.00388431179177768,1.50878780957431e-05,575,0.000356
"P01039",0.00172414310344828,7.9e-05,0.038652,0.00389349612754434,1.51593120952028e-05,580,0.000315
"P0103A",0.00176977345132743,9.2e-05,0.041878,0.00394901314519528,1.55947048209251e-05,565,0.000369
"P0103B",0.00152680610687023,4.6e-05,0.035051,0.00367496482505698,1.35053664654061e-05,655,0.000229
"P0103C",0.00149911394302849,5.6e-05,0.034356,0.00359179896860074,1.29010198308413e-05,667,0.000223
"P0103D",0.00166664666666667,6.9e-05,0.036589,0.0038810944976026,1.50628944993211e-05,600,0.000275
"P0103E",0.00168920439189189,7.6e-05,0.043906,0.00400454857503247,1.60364092897946e-05,592,0.000303
"P0103F",0.00157710094637224,6.2e-05,0.039059,0.0037479451721564,1.40470930134905e-05,634,0.00031
"P0103G",0.00175116812609457,9.5e-05,0.037595,0.00389204776927913,1.51480358383507e-05,571,0.000379
"P0103H",0.00155989391575663,6.8e-05,0.028046,0.00352176604906593,1.24028361043535e-05,641,0.000272
"P0103I",0.0015361044546851,6.8e-05,0.035915,0.0034341375911903,1.17933009952263e-05,651,0.000339
"P0103J",0.00165790713101161,8.4e-05,0.032929,0.00349920894544078,1.22444632438528e-05,603,0.000334
"P0103K",0.00150818250377074,5.9e-05,0.028486,0.00344156335824539,1.18443583488173e-05,663,0.000235
"P0103L",0.00157995260663507,7.8e-05,0.02814,0.00356157281218349,1.26848008964846e-05,633,0.00031
"P0103M",0.00145760204081633,6e-05,0.034279,0.00345410484761705,1.19308402983316e-05,686,0.000302
"P0103N",0.00154540494590417,8.1e-05,0.031509,0.0035145889651962,1.23523355942789e-05,647,0.000325
"P0103P",0.00146819676945668,6.7e-05,0.043669,0.00359822313331277,1.29472097171071e-05,681,0.00027
"P0103Q",0.00158722857142857,8.9e-05,0.03737,0.00354553343702713,1.25708073530774e-05,630,0.000356
"P0103R",0.00152191476407915,7.5e-05,0.032605,0.00338274813486657,1.14429849439433e-05,657,0.000376
"P0103S",0.00144470664739884,6.7e-05,0.030057,0.0033541493613764,1.12503179384217e-05,692,0.000268
"P0103U",0.00150829260935143,8.5e-05,0.033893,0.0036014174326954,1.29702075245223e-05,663,0.000339
"P0103V",0.00164210509031199,8.6e-05,0.040494,0.00389111646331013,1.51407873310431e-05,609,0.000343
"P0103W",0.00145783527696793,5.8e-05,0.043367,0.00372439090721706,1.38710876297611e-05,686,0.000232
"P0103X",0.00149263582089552,6e-05,0.026713,0.00329019489046623,1.08253824172501e-05,670,0.000298
"P0103Y",0.00155255745341615,7.1e-05,0.018473,0.00316172629059868,9.99651313666286e-06,644,0.000282
"P01040",0.00163667430441899,7.3e-05,0.029106,0.00341961349656357,1.16937564658797e-05,611,0.000367
"P01041",0.00143662787356322,5.6e-05,0.061452,0.00374928263807513,1.40571203001716e-05,696,0.000282
"P01042",0.00140462921348315,5.8e-05,0.033836,0.00332805548707538,1.10759533250525e-05,712,0.000288
"P01043",0.00143043204577969,5.5e-05,0.032103,0.00331619016297666,1.09971171970231e-05,699,0.000276
"P01044",0.00149255970149254,6.5e-05,0.035072,0.00334038245912972,1.11581549732615e-05,670,0.000324
"P01045",0.00172078485370052,7.9e-05,0.040422,0.00440095884029572,1.93684387139771e-05,581,0.000318
"P01046",0.00164457072368421,6.2e-05,0.034098,0.00407252640460955,1.6585471316242e-05,608,0.000312
"P01048",0.00172379827586207,7.2e-05,0.034833,0.00420677645479103,1.76969681405842e-05,580,0.000361
"P01049",0.00145129172714078,5.9e-05,0.03793,0.00370414481279176,1.37206887941321e-05,689,0.000295
"P0104A",0.0015997536,8.7e-05,0.038177,0.003885769233826,1.50992025385487e-05,625,0.000349
"P0104B",0.00162320454545455,9.4e-05,0.03775,0.00376439395271854,1.41706618312639e-05,616,0.000378
"P0104D",0.00168046386554622,6e-05,0.119314,0.00618191444255249,3.8216066175039e-05,595,0.000301
"P0104F",0.00178872271914132,9.5e-05,0.034088,0.00428540774044087,1.83647195018306e-05,559,0.000477
"P0104J",0.00144700289435601,5.6e-05,0.035702,0.00329778259669495,1.08753700550641e-05,691,0.000278
"P0104K",0.00145340261627907,5.6e-05,0.031649,0.00325540478223207,1.05976602961795e-05,688,0.000279
"P0104L",0.00143639367816092,4.7e-05,0.027118,0.00324350981982008,1.05203559512693e-05,696,0.000284
"P0104M",0.00163091027732463,7.8e-05,0.032341,0.00350882350356804,1.23118423791915e-05,613,0.00031
"P0104N",0.00168056134453782,8.5e-05,0.027879,0.00359496949746849,1.29238056877288e-05,595,0.00034
"P0104P",0.00146835535976505,5.3e-05,0.031763,0.0032771003444587,1.07393866676513e-05,681,0.000266
"P0104Q",0.00135496612466125,3.9e-05,0.035762,0.00330713335021998,1.09371309961372e-05,738,0.000235
"P0104R",0.00131402365308804,3.2e-05,0.035907,0.00322099590057874,1.0374814591545e-05,761,0.00019
"P0104S",0.00133865997322624,3.4e-05,0.03406,0.0031836703310783,1.01357567769882e-05,747,0.000204
"P0104U",0.00165512582781457,6.7e-05,0.036237,0.00377316614576899,1.42367827635773e-05,604,0.000337
"P0104V",0.00157476062992126,5.1e-05,0.052715,0.00410279901411006,1.68329597501825e-05,635,0.000256
"P0104W",0.00151047583081571,4.3e-05,0.048299,0.0038848351096563,1.50919438292183e-05,662,0.000214
"P0104X",0.00205348254620123,9.9e-05,0.082174,0.00538396383755674,2.89870666041187e-05,487,0.000395
"P0104Y",0.00146837444933921,2.9e-05,0.066699,0.00418851269080709,1.7543638561052e-05,681,0.000202
"P0104Z",0.00163408496732026,5.3e-05,0.064086,0.00437171225141082,1.91118680091354e-05,612,0.000264
"P01051",0.00165836650082919,4.8e-05,0.051169,0.00421920872862277,1.78017222956865e-05,603,0.000242
"P01052",0.00143475035868006,2.1e-05,0.055584,0.00410440316628164,1.68461253513827e-05,697,0.000165
"P01053",0.0017667703180212,5.6e-05,0.052919,0.00444973433116509,1.98001356179492e-05,566,0.000279
"P01054",0.00166662833333333,4.9e-05,0.047806,0.0041631885578818,1.73321389684779e-05,600,0.000295
"P01055",0.00157238050314465,5.5e-05,0.035801,0.00411317353116897,1.6918196497509e-05,636,0.00022
"P01056",0.00173605208333333,6.8e-05,0.038763,0.00443979330941499,1.97117646303261e-05,576,0.000271
"P01057",0.0016948406779661,7.5e-05,0.038747,0.00442350720218495,1.95674159677821e-05,590,3e-04
"P01059",0.00189693168880455,8.5e-05,0.033239,0.00396643634855166,1.57326173071118e-05,527,0.000342
"P0105A",0.0016339885620915,8.7e-05,0.039442,0.00347559147762582,1.20797361193452e-05,612,0.000347
"P0105F",0.00156977394034537,5.9e-05,0.037154,0.00393880617258184,1.55141940651688e-05,637,0.000235
"P0105G",0.00162065316045381,6.5e-05,0.038212,0.00394638525087683,1.55739565483382e-05,617,0.000259
"P0105H",0.00154041448382126,5.8e-05,0.033368,0.00384222511476979,1.47626938325677e-05,649,0.000232
"P0105I",0.00159205573248408,6.5e-05,0.03486,0.0039024339922508,1.52289910638745e-05,628,0.000261
"P0105J",0.00201609879032258,9e-05,0.050329,0.00476935010632322,2.27467004366854e-05,496,0.000361
"P0105L",0.00184178268876611,5.8e-05,0.046817,0.00449055112914479,2.01650494434636e-05,543,0.000345
"P0105N",0.00139259470752089,4.5e-05,0.038072,0.003691020369152,1.3623631365495e-05,718,0.000227
"P0105O",0.00162070826580227,7.7e-05,0.033318,0.00393332283345209,1.54710285121556e-05,617,0.000306
"P0105P",0.00150369022556391,6.1e-05,0.034426,0.00371557106318558,1.3805468325582e-05,665,0.000245
"P0105Q",0.0014446661849711,5.5e-05,0.036149,0.00365049652588685,1.33261248855119e-05,692,0.000218
"P0105S",0.00183805698529412,8.5e-05,0.043419,0.00423160127497119,1.79064493503378e-05,544,0.000341
"P0105T",0.00196056666666667,9.8e-05,0.037842,0.00417302278280883,1.74141191458416e-05,510,0.000491
"P0105W",0.00194936062378168,8.5e-05,0.048855,0.00435404517919036,1.89577094224308e-05,513,0.000424
"P0105X",0.00204497341513292,9.8e-05,0.047824,0.00445515487409367,1.98484049521606e-05,489,0.000392
"P0105Y",0.00171241095890411,6.8e-05,0.038162,0.00409487071557904,1.67679661773068e-05,584,0.000271
"P0105Z",0.00156472613458529,5.7e-05,0.043109,0.00395027651487872,1.56046845440024e-05,639,0.000287
"P01061",0.00156472613458529,5.7e-05,0.043109,0.00395027651487872,1.56046845440024e-05,639,0.000287
"P01064",0.00172407413793103,6.1e-05,0.030285,0.00388302927030051,1.50779163140105e-05,580,0.000303
"P01065",0.00180497653429603,6.8e-05,0.034574,0.00405952766088205,1.64797648294665e-05,554,0.00034
"P01066",0.00151729590288316,5.5e-05,0.029253,0.00355343613816152,1.26269083879922e-05,659,0.000273
"P01067",0.00170068197278912,7.6e-05,0.031352,0.00372007807054989,1.38389808509862e-05,588,0.000379
"P01069",0.00169167343485618,8.3e-05,0.028128,0.00358805459965753,1.28741358101236e-05,591,0.000249
"P0106A",0.00167498157453936,5.7e-05,0.033911,0.00397547782548652,1.5804423940935e-05,597,0.000286
"P0106B",0.00173893043478261,6.1e-05,0.036088,0.00407629070455534,1.66161459080443e-05,575,0.000306
"P0106C",0.00161008534621578,6.1e-05,0.026988,0.00360081959766972,1.29659017749623e-05,621,0.000305
"P0106D",0.00159215923566879,6.6e-05,0.031264,0.00372139330634009,1.38487681404728e-05,628,0.000328
"P0106E",0.00161561712439418,6.9e-05,0.030521,0.00349834456741933,1.22384147123923e-05,619,0.000343
"P0106I",0.00168926858108108,7e-05,0.029543,0.00364381432842842,1.32773828600603e-05,592,0.000278
"P0106J",0.0016717525083612,6.3e-05,0.032884,0.00370179385763725,1.37032777644409e-05,598,0.000251
"P0106L",0.00173016435986159,7.5e-05,0.029656,0.00362418528832825,1.31347190041349e-05,578,0.000374
"P0106N",0.00167196153846154,6.7e-05,0.036116,0.00405375018590287,1.64328905697075e-05,598,0.000268
"WWW002",0.00122850982800983,1.6e-05,0.07388,0.00504453583422758,2.54473417828061e-05,814,9.8e-05
"WWW007",0.00152906727828746,2.6e-05,0.116527,0.00650128363918864,4.22666889571819e-05,654,0.000129
"WWW00A",0.00136823424657534,1.1e-05,0.050355,0.00385861653653931,1.48889215760546e-05,730,0.000204
"WWW017",0.00155278881987578,3.3e-05,0.10141,0.00612644617608697,3.75333427484907e-05,644,0.000167
"WWW018",0.00119050714285714,1.3e-05,0.04759,0.00397568979389178,1.58061093372553e-05,840,9e-05
"WWW01D",0.0012194987804878,2e-05,0.068591,0.00452993610654992,2.05203211294247e-05,820,0.00012
"WWW01E",0.00151750986342944,1.5e-05,0.181812,0.0082881669778128,6.86937118521066e-05,659,0.000103
"WWW01R",0.00130728366013072,1.8e-05,0.12145,0.00575494420980025,3.31193828579134e-05,765,0.000108
"WWW01T",0.00146194736842105,1.7e-05,0.081614,0.00547439059767995,2.99689524159667e-05,684,0.000129
"WWW01U",0.00106268225292242,2e-06,0.071992,0.00457025369285059,2.08872188170145e-05,941,4.4e-05
"WWW01V",0.00132978723404255,2.1e-05,0.1904,0.00771395370793723,5.95050818081986e-05,752,0.000106
"WWW01Z",0.000967986447241046,8e-06,0.121102,0.00454844060847325,2.06883119688085e-05,1033,8.2e-05
"WWW021",0.000954169847328244,2e-06,0.209978,0.00710055930614909,5.04179424601404e-05,1048,4e-05
"WWW023",0.00113887129840547,1.2e-05,0.220835,0.00803736288862743,6.45992022034855e-05,878,8.5e-05
"WWW025",0.00114288571428571,1e-05,0.21935,0.00809895176372437,6.55930196711341e-05,875,6e-05
"WWW027",0.00220756070640177,5.1e-05,0.351509,0.0170961011233129,0.000292276673618542,453,0.000203
"WWW029",0.00137749173553719,1.9e-05,0.075304,0.00467911247986645,2.18940935992419e-05,726,0.000133
"WWW02A",0.00108921023965142,1e-05,0.157272,0.00607965442903384,3.69621979764708e-05,918,8.1e-05
"WWW02D",0.000915803113553114,4e-06,0.151405,0.00553201681213818,3.06032100097794e-05,1092,5.1e-05
"WWW02H",0.00138895277777778,2.1e-05,0.207377,0.00850696281638638,7.23684163593805e-05,720,0.000125
"WWW02K",0.00131396977660972,1.6e-05,0.157488,0.0067381139396391,4.54021794635588e-05,761,9.7e-05
"WWW02M",0.00124382587064677,1.7e-05,0.053475,0.00377272299922999,1.42334388289189e-05,804,0.000133
"WWW02N",0.00116149709639954,1.5e-05,0.194995,0.00730145008289949,5.3311173313073e-05,861,0.000104
"WWW02Q",0.00171814604810997,4.5e-05,0.118945,0.00720818471381514,5.19579268684783e-05,582,0.000225
"WWW02R",0.00106838888888889,1.1e-05,0.101483,0.00472758915354891,2.23500992047533e-05,936,8.7e-05
"WWW02W",0.00125796855345912,1.7e-05,0.204226,0.00782048086629707,6.11599209801185e-05,795,0.000116
"WWW02Y",0.00139075799721836,2.8e-05,0.060595,0.00424524543189292,1.80221087770077e-05,719,0.00017
"WWW030",0.00112716910935738,9e-06,0.162716,0.00629626232138374,3.96429192196766e-05,887,6.5e-05
"WWW034",0.00129873506493507,2.4e-05,0.064423,0.00414678600409864,1.71958341637884e-05,770,0.000165
"WWW03J",0.000985195073891626,1.2e-05,0.087511,0.00448059418931517,2.00757242893248e-05,1015,9.9e-05
"WWW03M",0.00127383184713376,2.4e-05,0.103121,0.00544675712074651,2.96671631324028e-05,785,0.000169
"WWW03P",0.00132444900662252,9e-06,0.25855,0.0105688129729036,0.000111699807656216,755,5.5e-05
"WWW03R",0.00120488192771084,1e-05,0.254666,0.00949625999458285,9.01789538847147e-05,830,7.6e-05
"WWW03S",0.00115446651270208,1.3e-05,0.212911,0.00795881286101646,6.33427021566809e-05,866,7.9e-05
"WWW03U",0.00111986786114222,2.5e-05,0.034572,0.0029114011829342,8.47625684799064e-06,893,0.000149
"WWW03Z",0.00101927217125382,5e-06,0.225673,0.00796772390682804,6.34846242554391e-05,981,5.1e-05
"WWW041",0.00123917967781908,2.1e-05,0.055796,0.00421039507540573,1.77274266910008e-05,807,0.000146
"WWW042",0.00107983909287257,7e-06,0.201205,0.00742526733613004,5.51345950129997e-05,926,5.6e-05
"WWW044",0.00112865914221219,8e-06,0.226412,0.0083073873888436,6.90126852283177e-05,886,5.8e-05
"WWW045",0.00105826137566138,6e-06,0.236709,0.00833323027601503,6.94427268330935e-05,945,4.7e-05
"WWW047",0.00107529677419355,8e-06,0.261478,0.00905769643974118,8.20418647945e-05,930,6.2e-05
"WWW04D",0.00106947486631016,8e-06,0.161222,0.00622134026086809,3.87050746414982e-05,935,5.8e-05
"WWW04E",0.00101013434343434,8e-06,0.035743,0.00321617116077829,1.0343756935422e-05,990,0.000124
