"c_muestra_wineseq","avg_PER","min_PER","max_PER","sd","var","total","mediaan"
"A3F006",0.00191921497120921,1.7e-05,0.043326,0.00486409357512216,2.36594063075447e-05,521,0.000291
"A3F007",0.00168064033613445,1.3e-05,0.08242,0.00642984715809674,4.13429344764847e-05,595,0.000198
"A3G005",0.00121362985436893,5e-06,0.096125,0.0047964056897674,2.30055075408331e-05,824,0.000118
"A3G006",0.00202838133874239,1.6e-05,0.067667,0.00486068308799571,2.36262400819275e-05,493,0.000573
"A3G007",0.00209207531380753,8e-06,0.053126,0.00457473661321281,2.09282150802698e-05,478,0.0006655
"A3G008",0.00204497137014315,1.8e-05,0.046985,0.00453818101505528,2.05950869254081e-05,489,0.000618
"A3G009",0.00209647589098533,2.3e-05,0.050133,0.00460450056255996,2.1201425430615e-05,477,0.00066
"A3H005",0.00138501939058172,7e-06,0.076285,0.00535738939050115,2.87016210814542e-05,722,0.0001815
"A3H006",0.00220741280353201,1.2e-05,0.403615,0.0203058705904875,0.000412328380437623,453,4.8e-05
"A3H007",0.00135682903663501,1.9e-05,0.112959,0.00540194992879717,2.91810630332318e-05,737,0.000211
"A3H008",0.00157480787401575,2.9e-05,0.095371,0.00547561864510537,2.99823995466256e-05,635,0.000264
"A3H009",0.00164743657331137,1.2e-05,0.120553,0.00751039695827094,5.64060624708054e-05,607,0.000199
"A3I008",0.00526306315789474,3.3e-05,0.176408,0.0155157360686693,0.000240738065752604,190,0.0009375
"A3I009",0.00280905898876404,3.9e-05,0.114664,0.00934553815024247,8.73390833176374e-05,356,0.000583
"A3I00A",0.00192681888246628,1.4e-05,0.037459,0.00449899722267131,2.02409760096042e-05,519,0.000581
"A3I00B",0.00269541778975741,2e-05,0.165638,0.0133896122260063,0.000179281715562818,371,0.000316
"A3I00C",0.00409830737704918,2.2e-05,0.359954,0.0252983072647299,0.000640004350460687,244,0.0006615
"A3I00D",0.00358411827956989,2.3e-05,0.369571,0.0236255642951219,0.000558167288262939,279,0.000465
"A3I00E",0.00512824615384615,5.5e-05,0.466663,0.0347009532897505,0.00120415615921744,195,0.000493
"A3I00F",0.00342459589041096,2.4e-05,0.243184,0.0172055863782563,0.000296032202619639,292,0.0003795
"A3I00G",0.00308641975308642,2e-05,0.409448,0.0252195758790638,0.000636027007519857,324,0.000237
"A3I00H",0.00274727747252747,1.5e-05,0.372002,0.0221519296175819,0.000490707985782301,364,0.000119
"A3I00I",0.00183488440366972,7e-06,0.166205,0.0119405847587894,0.000142577564381834,545,0.000172
"A3I00J",0.0024151038647343,2.8e-05,0.203213,0.0131297181212386,0.000172389497943182,414,0.000306
"A5601E",0.000889679715302491,1.43866261922916e-05,0.20108187428966,0.00652594454098457,4.25879521520063e-05,1124,5.75465047691666e-05
"A5601F",0.00134589502018842,1.22079253851601e-05,0.671423688258417,0.0247433832170049,0.000612235013023559,743,4.88317015406402e-05
"A5601G",0.00141242937853107,2.83937647292655e-05,0.146227888355717,0.00658988815004687,4.34266258301282e-05,708,0.000141968823646327
"B0100Q",0.00127551020408163,1.62145509380118e-05,0.249217647917241,0.00958312157132206,9.18362190507381e-05,784,0.000145930958442106
"B0100R",0.00120481927710843,1.38047184527672e-05,0.181697704275321,0.00819086881598715,6.70903319607108e-05,830,0.000110437747622137
"E11005",0.00182485766423358,1.3e-05,0.126402,0.00749670987198714,5.62006589047494e-05,548,0.000234
"E11006",0.00134617654986523,6e-06,0.090593,0.00518455975821158,2.68796598864669e-05,742,0.000183
"E11007",0.00187617669172932,5e-06,0.093851,0.00787647462000172,6.20388524395312e-05,532,0.00014
"E11008",0.00204897540983607,9e-06,0.411596,0.0194277139604315,0.000377436069728345,488,0.000114
"E11009",0.00208322291666667,7e-06,0.313388,0.0158756223917016,0.000252035386323898,480,7.5e-05
"E14005",0.00166039368770764,9e-06,0.072419,0.0053709352407713,2.88469453605591e-05,602,0.0002215
"E14006",0.00144933623188406,1.1e-05,0.162433,0.00765440415395582,5.8589902952096e-05,690,0.000142
"E14007",0.00226247511312217,1.3e-05,0.20844,0.010709169496799,0.000114686311311171,442,0.000405
"E14008",0.00225220945945946,1.7e-05,0.170984,0.00915985654336792,8.39029718950801e-05,444,0.000312
"E14009",0.00284097443181818,1.7e-05,0.225785,0.0140007418003282,0.000196020770959458,352,0.000267
